product_id,category_id,store_id,name,product_slug,brand,model,description,manufacturer,thumbnail_image,rating,price,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,1,2,Sonos Arc Wireless Sound Bar with Wall Mount (Black),Sonos Arc Wireless Sound Bar with Wall Mount (Black),Sonos,Sonos,"['3D sound with Dolby Atmos', 'Eleven high-performance drivers for rich bass and clear dialogue', 'Stream music and more when the TV is off', 'Simple setup with HDMI eARC and automatic remote sync']",Sonos,https://target.scene7.com/is/image/Target/GUEST_93b635ca-15f8-4966-9fd8-61144a9a0956,0,798,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,1,2,LG 42 Class 4K UHD Smart OLED TV - OLED42C2PUA,LG 42 Class 4K UHD Smart OLED TV - OLED42C2PUA,LG Electronics,LG Electronics,"['OLED evo', '?9 Gen5 AI Processor 4K: AI Picture Pro & AI Sound Pro', 'Cinema HDR (Dolby Vision, HDR10, HLG), Dynamic Tone Mapping Pro', 'Home Cinema: Dolby Vision IQ, Dolby Atmos and FILMMAKER MODE', 'webOS 22 w/ Magic Remote', 'LG Channels: Free access to programming on over 300+ LG Channels', 'Ultimate Gameplay: Game Optimizer, VRR, ALLM, eARC, HGiG, NVIDIA G-SYNC, FreeSync', 'Google Assistant and Alexa Built-In']",LG Electronics,https://target.scene7.com/is/image/Target/GUEST_1a0ebc52-ec65-47bc-ba08-abe4d4759fba,4.86,899.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,1,2,Sonos Arc Wireless Sound Bar with Wall Mount (White),Sonos Arc Wireless Sound Bar with Wall Mount (White),Sonos,Sonos,"['3D sound with Dolby Atmos', 'Eleven high-performance drivers for rich bass and clear dialogue', 'Stream music and more when the TV is off', 'Simple setup with HDMI eARC and automatic remote sync']",Sonos,https://target.scene7.com/is/image/Target/GUEST_24db6ef2-b6a3-4f38-a262-b68f5e013f78,0,798,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1,2,Denon Home Sound Bar 550 with Dolby Atmos and HEOS Built-in (Manufacturer Refurbished),Denon Home Sound Bar 550 with Dolby Atmos and HEOS Built-in (Manufacturer Refurbished),Denon,Denon,"['Streaming Audio: HEOS Built-in', 'Input/Output: HDMI 1 in / 1 out (eARC), Optical, Aux', 'Hi-Res Audio Support: HEOS', 'Atmos / DTS:X: Yes / Yes']",Denon,https://target.scene7.com/is/image/Target/GUEST_dec6f12f-58b9-4acd-aa07-2875d98d4df2,0,399,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,1,2,LG 77 Class 4K UHD Smart OLED TV - OLED77B2PUA,LG 77 Class 4K UHD Smart OLED TV - OLED77B2PUA,LG Electronics,LG Electronics,"['Self-lighting OLED: Perfect Black, Intense Color, Infinite Contrast', '?7 Gen 5 AI Processor 4K: AI Picture Pro & AI Sound Pro', 'Cinema HDR (Dolby Vision, HDR10, HLG), Dynamic Tone Mapping', 'Home Cinema: Dolby Vision IQ, FILMMAKER MODE', 'webOS 22 w/ Magic Remote', 'LG Channels: Free access to programming on over 300+ LG Channels', 'Ultimate Gameplay: Game Optimizer, VRR, ALLM, HGiG, NVIDIA G-SYNC, FreeSync', 'Google Assistant and Alexa Built-In']",LG Electronics,https://target.scene7.com/is/image/Target/GUEST_07a932c6-634d-4777-b1a2-108356a44ba0,4.71,2099.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,1,2,Denon DHT-S716H Premium Sound Bar with Heos,Denon DHT-S716H Premium Sound Bar with Heos,Denon,Denon,"['With an array of performance-tuned drivers, Dolby TrueHD and DTS-HD Master Audio surround sound decoding, youll experience immersive, room-filling home theater sound for your movies, TV shows and gaming.', 'Get seismic bass by linking the optional DSW-1H Subwoofer to the DHT-S716H sound bar and create a breathtaking 3.1 setup  without any wiring.', 'At just under 3 tall", the Denon DHT-S716H fits most spaces and can be placed in front of your TV without blocking its bottom edge or IR remote sensor. Its also easy to wall mount with the included mounting template.', 'Six channels of high efficiency, cool-running Class D digital amplification are tuned to deliver a pure," detailed sound from any audio source.']""",Denon,https://target.scene7.com/is/image/Target/GUEST_bc458c87-97b3-4080-a06c-765814aafc52,3.67,899,,,,,,,,,,,,,,,,,,,,,,,
894,1,2,Sennheiser AMBEO Soundbar Plus 7.1.4 Channel Soundbar with Dolby Atmos and DTS:X with Ambeo Sub 8in 350W Wireless Subwoofer with Bluetooth,Sennheiser AMBEO Soundbar Plus 7.1.4 Channel Soundbar with Dolby Atmos and DTS:X with Ambeo Sub 8in 350W Wireless Subwoofer with Bluetooth,Sennheiser,Sennheiser,"['This bundle includes: AMBEO Soundbar Plus 7.1.4 Channel Soundbar with Dolby Atmos and DTS:X & Ambeo Sub 8in 350W Wireless Subwoofer with Bluetooth', 'State-of-the-art virtualization, co-developed with the Fraunhofer IIS Institute, recreates a full 7.1.4 home theater system', 'Easily adjust and customize presets with the EQ and select from Light, Standard or Boost virtualization levels', 'Automated self-calibration  learns the acoustics of your room and tailors audio specifically for your space', 'AMBEO OS allows connectivity support for Bluetooth, Apple AirPlay 2, Spotify Connect, and Tidal']",Sennheiser,https://target.scene7.com/is/image/Target/GUEST_d5214287-49be-42b7-8a51-5282184adae0,0,2199.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,1,2,"Monoprice Speaker Wire - 1000 Feet - Black | 12AWG CL2 Rated 2-Conductor, PVC, Oxygen-Free Bare Copper, For TV Home Theater and Car Stereo - Access","Monoprice Speaker Wire - 1000 Feet - Black | 12AWG CL2 Rated 2-Conductor, PVC, Oxygen-Free Bare Copper, For TV Home Theater and Car Stereo - Access",Monoprice,Monoprice,"['Two conductors made of high purity (greater than 99.95% pure), oxygen-free bare copper.', 'Pure Bare Copper is a superior conductor to the copper clad aluminum (CCA) conductors used in most other inexpensive speaker wire.', 'Using Pure Bare Copper speaker wire ensures that the total load put on the amplifier remains as close as possible to the impedance curve of your speakers.', 'Each conductor is jacketed with color-coded PVC for easy polarity identification.', 'CL2 rating indicates that the cable complies with fire safety and insurance requirements, making it safe for use inside the walls of residential class buildings.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_ee4cdbd4-9403-4692-87b7-a866a2070f45,4.7,620.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,1,2,"Monoprice 18AWG CL2 Rated 2-Conductor Speaker Wire - 250ft - Black, PVC, Oxygen-Free Bare Copper, For TV Home Theater and Car Stereo - Access Series","Monoprice 18AWG CL2 Rated 2-Conductor Speaker Wire - 250ft - Black, PVC, Oxygen-Free Bare Copper, For TV Home Theater and Car Stereo - Access Series",Monoprice,Monoprice,"['Features two conductors made of high purity (greater than 99.95 percent pure), oxygen-free bare copper.', 'Pure Bare Copper is a superior conductor to the copper clad aluminum (CCA) conductors used in most other inexpensive speaker wire.', 'Using Pure Bare Copper speaker wire ensures that the total load put on the amplifier remains as close as possible to the impedance curve of your speakers.', 'Each conductor is jacketed with color-coded PVC for easy polarity identification.', 'CL2 rating indicates that the cable complies with fire safety and insurance requirements, making it safe for use inside the walls of residential class buildings.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_ee4cdbd4-9403-4692-87b7-a866a2070f45,4.71,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,1,2,"Monoprice 4-Conductor Speaker Wire - 1000 Feet - Black | 14AWG, CL2 Rated, PVC, Oxygen-Free Bare Copper, For TV Home Theater and Car Stereo - Access","Monoprice 4-Conductor Speaker Wire - 1000 Feet - Black | 14AWG, CL2 Rated, PVC, Oxygen-Free Bare Copper, For TV Home Theater and Car Stereo - Access",Monoprice,Monoprice,"['Features 4 conductors made of high purity (greater than 99.95 percent pure), oxygen-free bare copper.', 'Pure Bare Copper is a superior conductor to the copper clad aluminum (CCA) conductors used in most other inexpensive speaker wire.', 'Using Pure Bare Copper speaker wire ensures that the total load put on the amplifier remains as close as possible to the impedance curve of your speakers.', 'Each conductor is jacketed with color-coded PVC for easy polarity identification.', 'CL2 rating indicates that the cable complies with fire safety and insurance requirements, making it safe for use inside the walls of residential class buildings.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_ee4cdbd4-9403-4692-87b7-a866a2070f45,4.7,717.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,1,2,Sanus Large Full Motion Wall Mount 42-85 TV&#39;s,Sanus Large Full Motion Wall Mount 42-85 TV&#39;s,Sanus,Sanus,"['Fits TVs 42-85""", up to 120 lbs'," 'Extends over 25"" from the wall with 25° of swivel for perfect viewing anywhere in the room'", 'Tilts down 15° to eliminate glare and reflections', 'Post-installation adjustment ensures TV is level', 'In-arm channel conceals and routes cables the length of the mount arm'," 'Safety tested and UL listed']""",Sanus,https://target.scene7.com/is/image/Target/GUEST_0bbb93f3-cd42-4817-8659-45e8e67dcf7f,4.71,74.99,,,,,,,,,,,,,,,,,,,,,
899,1,2,Core Innovations Full Motion TV Mount 19-80,Core Innovations Full Motion TV Mount 19-80,Core Innovations,Core Innovations,"['Fits TVs 19 - 80 weighing up to 132 lb.', 'Fully adjustable for excellent viewing angles: +/- 12? tilt and 180? swivel/pan; extends up to 20.3 from the wall', 'VESA mounting: 75x75 - 800x400', 'Tested and certified in accordance with UL Standard 2442. This product has been tested to hold four times its maximum load capacity.', 'Includes a drilling template and all mounting hardware']",Core Innovations,https://target.scene7.com/is/image/Target/GUEST_94830e77-077c-49b0-9c08-7c8cb8ac5c1c,4.47,59.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,1,2,Sanus Accents Medium Full Motion TV Wall Mount for 22-55 TVs &#8211; Black (AMF319-B1),Sanus Accents Medium Full Motion TV Wall Mount for 22-55 TVs &#8211; Black (AMF319-B1),Sanus,Sanus,"['Fits TVs 26-55""", up to 55 lbs'," 'Extends 19"" from the wall with 50° of swivel for perfect viewing anywhere in the room'", 'Tilts down 15° to eliminate glare and reflections', 'Post-installation adjustment ensures TV is level', 'In-arm channel conceals and routes cables the length of the mount arm'," 'Safety tested and UL listed']""",Sanus,https://target.scene7.com/is/image/Target/GUEST_9bada0ca-e214-41f1-a73c-74ecafa647b5,4.69,89.99,,,,,,,,,,,,,,,,,,,,,
901,1,2,"Sanus Fixed TV Wall Mount for 22-50 TV'S - Black (AML2)""","Sanus Fixed TV Wall Mount for 22-50 TV'S - Black (AML2)""",Sanus,Sanus,"['Fits 22-50"" TVs up to 80lbs'"," 'Stylish low-profile design only 1.1"" from the wall'", 'Safety tested and designed for an easy install', 'Allows TV to slide left and right for perfect placement'," 'Locking system secures TV to the wall']""",Sanus,https://target.scene7.com/is/image/Target/GUEST_5f44e1f2-2963-4d90-97ea-4f16c000682f,4.68,39.99,,,,,,,,,,,,,,,,,,,,,,,
902,1,2,Sanus Accents Small Tilting TV Wall Mount for 13-32 TVs (AST16-B1),Sanus Accents Small Tilting TV Wall Mount for 13-32 TVs (AST16-B1),Sanus,Sanus,"['Fits 13 - 32"" TVs up to 50lbs'"," 'Stylish low-profile design only 1.8"" from the wall'", 'Tilts 12° to -12° for optimal viewing angle and reduced glare', 'Safety tested and designed for an easy install'," 'Fingertip tilt technology to effortlessly adjust viewing angles']""",Sanus,https://target.scene7.com/is/image/Target/GUEST_f0c6a440-86eb-449e-9d20-a68f00089dfd,4.8,37.49,,,,,,,,,,,,,,,,,,,,,,,
903,1,2,Sanus Large Extendable Tilt TV Mount 32-70 TVs - Black (ALT1-B1),Sanus Large Extendable Tilt TV Mount 32-70 TVs - Black (ALT1-B1),Sanus,Sanus,"['Fits 32-70"" TVs up to 80lbs'"," 'Stylish low-profile design only 2.8"" from the wall'"," 'Tilts 12° to -8° and extends up to 5.0"" for optimal viewing angle'", 'Safety tested and designed for an easy install'," 'Fingertip tilt technology to effortlessly adjust viewing angles']""",Sanus,https://target.scene7.com/is/image/Target/GUEST_2fbb5310-5805-4c4f-b4c2-d1f058782329,4.26,89.99,,,,,,,,,,,,,,,,,,,,,,,
904,1,2,VIZIO V-Series 43 Class 4K HDR Smart TV - V435-J01,VIZIO V-Series 43 Class 4K HDR Smart TV - V435-J01,VIZIO,VIZIO,"['4K Ultra HD - Over 8 million pixels for breathtaking detail. 4 times the resolution of 1080p!', Full Array Backlight  LEDs are evenly distributed across the screen's backlight for superior light uniformity and picture performance.""", 'SmartCast -  Instant access to the best selection of apps from top-tier streaming services, and over 250 free channels on WatchFree+.  You can even pair your favorite Bluetooth headphones and hear every word - uninterrupted.', 'Apple AirPlay 2 and Chromecast Built-In - Stream, control, mirror and share your content from your Apple or Android devices directly to the TV.'," ""What's Included - VIZIO Voice Remote with batteries", Power Cable," Quick Start Guide and User Manual.""", '3 HDMI 2.1 Ports - Offers the highest video performance for 4K entertainment devices, superior audio quality with eARC for high bit-rate audio pass-through for Dolby Atmos and DTS:X.', 'V-Gaming Engine - Automatically makes the latest console gameplay more responsive with auto game mode, fast response, low lag, and newly-added gaming menu.', 'Dolby Vision Bright Mode - See even more lifelike accuracy, color saturation, black detail," and brightness thanks to color pixel tuning that ramps up depth and detail to new heights. V-Series also supports HDR10/+ and HLG formats.']""",VIZIO,https://target.scene7.com/is/image/Target/GUEST_535552e9-d782-4006-bb8f-859bd84f5fd4,4.63,249.99,,,,,,,,,
905,1,2,"Barkan Rotating, Swivel, Fold &#38; Tilt Flat / Curved 29-58 TV Wall Mount","Barkan Rotating, Swivel, Fold &#38; Tilt Flat / Curved 29-58 TV Wall Mount",Barkan,Barkan,"['Patented mechanism to fit both flat and curved screens', 'Touch & Tilt - Tool free tilt adjustment', 'Screen Leveling - A built-in mechanism to adjust the screen.', 'Fall Proof - Inner structure prevents disengagement of the screen', 'Easy 3 steps assembly', 'Compatibility to larger screen size applies for TVs with weight and VESA pattern specified above', 'Product installation - please make sure to follow the assembly instructions precisely. If you have any questions contact us at https://www.barkanmounts.com/support']",Barkan,https://target.scene7.com/is/image/Target/GUEST_df070229-8792-4aa7-abf6-9cc8fcc2a555,4.67,35.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,1,2,"Monoprice TV Wall Mount Bracket For TVs Up to 55in, Tilt, Max Weight 77lbs, VESA Patterns Up to 600x400, UL Certified - Select Series","Monoprice TV Wall Mount Bracket For TVs Up to 55in, Tilt, Max Weight 77lbs, VESA Patterns Up to 600x400, UL Certified - Select Series",Monoprice,Monoprice,"['It has undergone extensive safety testing and has been certified by Underwriters Laboratories (UL), which ensures that it will perform safely and reliably.', 'Supports displays 32 inches to 55 inches, and up to 77 lbs.', 'Supported VESA: 200x200 300x200 400x200 300x300 400x300 400x400 500x400.', 'Mount type: Tilt. Slim design, tilt up to 8 degrees down. Color: Black.', 'Wall plate measures 18.2 inch x 6.7 inch. Steel construction.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_e78f2fbf-84d2-4faf-a93e-8b2b7f56330e,4.2,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,1,2,Samsung 2.1Ch 210W Soundbar with Wireless Sub - Black (HW-B43M),Samsung 2.1Ch 210W Soundbar with Wireless Sub - Black (HW-B43M),Samsung,Samsung,"['Subwoofer Included - Experience the intensity of action movies or the excitement of sports with the rich, powerful bass coming from the included subwoofer.* *Applicable on Q series, B models and S8 series.', Surround Sound Expansion - Engulf yourself in sound with wide range audio no matter where you're sitting.""", 'Game Mode - Game Mode optimizes your gaming experience with synced, directional audio that moves with the onscreen action, and eliminates distractions. **Compatible with select TVs and select gaming consoles (e.g. Xbox X, PS5). Game console sold separately.', 'Bluetooth® TV connection - Set up is a breeze. Easily connect your soundbar to your TV wirelessly. *Please check whether your TV is Bluetooth® compatible.', 'One Remote - Streamline the control of your Samsung TV and soundbar including volume with just the Samsung TV remote.* *Only available on select Samsung TVs. Please refer to samsung.com for more information.', 'Dolby Audio / DTS 2.0 Channel - Elevate your experience with captivating virtual 3D surround sound that moves all around you, including above, with the simulation of up firing speakers with DTS Virtual:X technology.', 'Voice Enhanced - Voice Enhance optimizes the equalizer and amplifies the dialogue on the screen so that voices can be heard more clearly. *Setting can be controlled by the Samsung soundbar remote and SmartThings App for Wi Fi enabled models.', 'Night Mode - Switch on Night Mode to lower the volume and compress the bass," to prevent disturbing others while they sleep. *Setting can be controlled by the Samsung soundbar remote and SmartThings App for Wi Fi enabled models.']""",Samsung,https://target.scene7.com/is/image/Target/GUEST_bcb3203e-004f-4f75-ae10-e9eb638818af,2.17,129.99,,,,,,,,,,,,,,,
908,1,2,Barkan 13 - 65 Full Motion - 4 Movement Flat / Curved TV Wall Mount Black,Barkan 13 - 65 Full Motion - 4 Movement Flat / Curved TV Wall Mount Black,Barkan,Barkan,"['Lifetime Warranty Since 1988.', 'The product was tested with 4 times its max weight.', 'Patented mechanism to fit both flat and curved screens.', 'Simple and straightforward 3 step self assembly.', 'Fall Proof - Inner structure prevents disengagement of the screen.', 'Touch & Tilt - Tool free tilt adjustment.', 'Product installation - please make sure to follow the assembly instructions precisely. If you have any questions contact us at https://www.barkanmounts.com/support']",Barkan,https://target.scene7.com/is/image/Target/GUEST_3fb0f77f-2e3b-4f2e-adbc-7785942c6780,4.85,40.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,1,2,"Barkan Telescopic, Swivel &#38; Tilt Flat / Curved 29-65 TV Ceiling Mount","Barkan Telescopic, Swivel &#38; Tilt Flat / Curved 29-65 TV Ceiling Mount",Barkan,Barkan,"['Patented mechanism to fit both flat and curved screens', 'Height adjustment is enabled by a telescopic mechanism', 'Touch & Tilt - Tool free tilt adjustment', 'Fall Proof - Inner structure prevents disengagement of the screen', 'Easy 3 steps assembly', 'Compatibility to larger screen size applies for TVs with weight and VESA pattern specified', 'Product installation - please make sure to follow the assembly instructions precisely. If you have any questions contact us at https://www.barkanmounts.com/support']",Barkan,https://target.scene7.com/is/image/Target/GUEST_0e9dce06-1162-4b08-90b3-e8a73168038d,5,48.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,1,2,VANKYO Leisure 470 Mini WiFi Projector,VANKYO Leisure 470 Mini WiFi Projector,Vankyo,Vankyo,"['Synchronize Your Smartphone via Wi-Fi:  Connect your IOS or Android device via Wi-Fi. VANKYO Leisure 470 can also directly connect to your smartphone or laptop via a USB/Lightning cable, without the need for an extra HDMI adapter or a Wi-Fi environment.', 'Remarkable Clarity and Brightness:  Leisure 470 is brighter than other equivalent projectors. MStar Advanced Color Engine and 3500: 1 contrast provide vivid color and powerful image contrast. Native resolution is 1280 x720, with 1920x1080 supported. Lamp life of up to 50,000 hours.', 'Superior Home Theatre Projector: Provides viewing sizes from 39 to 250"" with projection distances between 4.27 and 26.57 feet. The large-screen eye-protection light source and built-in 3W*1 stereo speakers let you enjoy whatever you may be watching.'", 'Portable Versatile Digital Projector: Compatible with TV Stick/smartphones/tablets/TV/laptop/USB sticks/TF cards (max 32GB)/DVD players. It can easily connect to your smartphone, PS3, PS4," X-Box ONE or Wii to enjoy all your games. Customized bags are designed for carrying and storage.']""",Vankyo,https://target.scene7.com/is/image/Target/GUEST_2521340c-f385-4100-9c0b-2044d02b312f,5,109.99,,,,,,,,,,,,,,,,,,,,,,,
911,1,2,Barkan 13 - 75  Full Motion - 4 Movement Long Premium Flat / Curved TV Wall Mount Black,Barkan 13 - 75  Full Motion - 4 Movement Long Premium Flat / Curved TV Wall Mount Black,Barkan,Barkan,"['Lifetime Warranty Since 1988.', 'The product was tested with 4 times its max weight.', 'Extremely long distance between the screen and the wall.', 'Simple and straightforward 3 step self assembly.', 'Fall Proof - Inner structure prevents disengagement of the screen.', 'Very Low-Profile - The mount is very close to the wall', 'Product installation - please make sure to follow the assembly instructions precisely. If you have any questions contact us at https://www.barkanmounts.com/support']",Barkan,https://target.scene7.com/is/image/Target/GUEST_f08ec24c-227b-43e0-ae8e-1b59b95a84db,4.71,64.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,1,2,Barkan 13-65 4-Movement Extra Long / Full Motion TV Wall Mount - Black,Barkan 13-65 4-Movement Extra Long / Full Motion TV Wall Mount - Black,Barkan,Barkan,"['Lifetime Warranty', 'The product was tested with 4 times its max weight', 'Extremely long extension from the wall', 'Fall Proof - Inner structure prevents disengagement of the screen', 'Cable Management - Organizes the cables together neatly', 'Product installation - please make sure to follow the assembly instructions precisely. If you have any questions contact us at https://www.barkanmounts.com/support']",Barkan,https://target.scene7.com/is/image/Target/GUEST_f153669d-943f-4862-9be6-677b06388bed,5,57.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,1,2,VANKYO Leisure 1080P Full HD Video Projector - E30T,VANKYO Leisure 1080P Full HD Video Projector - E30T,Vankyo,Vankyo,"['Customized Multimedia Connection', 'Extraordinary Image Clarity', 'Screen Zoom', 'Indoor and Outdoor Activities', 'Exquisite Design and a Lightweight Body']",Vankyo,https://target.scene7.com/is/image/Target/GUEST_87dc1b3d-147f-4fad-91f6-9b11badf5fc1,4.37,189.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,1,2,"Monoprice EZ Series Low Profile Full-Motion Articulating TV Wall Mount Bracket For TVs 23in to 55in, Max Weight 77lbs, E","Monoprice EZ Series Low Profile Full-Motion Articulating TV Wall Mount Bracket For TVs 23in to 55in, Max Weight 77lbs, E",Monoprice,Monoprice,"['Easy to Install: The low profile, single arm design allows for installation to a single stud, thereby reducing the number of holes you need to drill in your wall.', 'Supports displays 23in to 55in, Max Weight 77lbs', 'Supported VESA: 100x100 200x200 300x200 400x200 300x300 400x300 400x400.', 'Mount type: Gas Spring Articulating. Color: Silver.', 'The low profile, single arm design allows for installation to a single stud, thereby reducing the number of holes you need to drill in your wall.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_304025f5-09fa-4fbc-bf1f-91a575ffad97,3.25,21.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,1,2,"Monoprice Titan Series Full Motion Corner Friendly Wall Mount For Large 32 - 60"" Inch TVs Displays", Max 125 LBS. 50x50 to 750x450," Black""","Monoprice Titan Series Full Motion Corner Friendly Wall Mount For Large 32 - 60"" Inch TVs Displays", Max 125 LBS. 50x50 to 750x450," Black""",Monoprice,Monoprice,"['Extends from a minimum distance to the wall of 5.0 inches to a maximum of 26.5 inches.', 'Supports displays 32 inches to 60 inches, and up to 125 lbs.', 'Supported VESA: 100x100 200x200 300x200 400x200 300x300 400x300 400x400 500x400 600x400 700x400.', 'Mount type: Full Motion Articulating. Color: Black.', 'This mount can be mounted to any type of brick, concrete, or stone. Mounting hardware included. With built-in level.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_7126a82b-f771-4ada-b21e-acbe0c370784,4.48,59.99,,,,,,,,,,,,,,,,,,,,,,,
916,1,2,Sanus Accents Universal TV Feet for TVs up to 77,Sanus Accents Universal TV Feet for TVs up to 77,Sanus,Sanus,"['Solid, tip-resistant, steel design supports TVs up to 77&quot; weighing up to 100 lbs', '8&quot; of height adjustment to accommodate a soundbar', 'Superior replacement for misplaced TV feet', 'Safer and more versatile than feet from the TV manufacturer', 'Anti-slip pads on bottom of feet provide improved stability', 'Design and footprint made to fit existing furniture']",Sanus,https://target.scene7.com/is/image/Target/GUEST_13d6df1b-a8be-453f-931e-bbbfcd8f314c,0,49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,1,2,Barkan 32 - 90 Tilt Flat / Curved TV Wall Mount Black,Barkan 32 - 90 Tilt Flat / Curved TV Wall Mount Black,Barkan,Barkan,"['Lifetime Warranty Since 1988.', 'The product was tested with 3 times its max weight.', 'Patented auto-locking mechanism prevents screen disengagement.', 'Simple and straightforward 3 step self assembly.', 'Fall Proof - Inner structure prevents disengagement of the screen.', 'Touch & Tilt - Tool free tilt adjustment.', 'Product installation - please make sure to follow the assembly instructions precisely. If you have any questions contact us at https://www.barkanmounts.com/support']",Barkan,https://target.scene7.com/is/image/Target/GUEST_cbd64819-76b0-41ec-a5ee-c624d43e1308,4.56,34.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,1,2,"Monoprice Full-Motion Articulating TV Wall Mount Bracket For LED TVs 43in to 90in, Max Weight 132 lbs, Ext. Range of 3in to 16.9in, VESA Up to 800x400","Monoprice Full-Motion Articulating TV Wall Mount Bracket For LED TVs 43in to 90in, Max Weight 132 lbs, Ext. Range of 3in to 16.9in, VESA Up to 800x400",Monoprice,Monoprice,"['Full Motion Articulating Wall Mount: Monoprice full motion wall mounts offer the ultimate in comfort and flexibility. The articulated swing arm allows you to move the TV towards or away from the wall, tilt it up or down, and angle it from side to side. The articulating plate holding the TV also allows you to rotate the TV to ensure it is level.', 'Supports VESA patterns between 300x200 and 800x400. Supports TVs weighing up to 132 pounds.', 'Designed For Flat And Curved Displays: This mount is designed for 43 ~ 90"" flat and curved displays.'", 'Allows you to adjust your TV for the most comfortable viewing angle, no matter where you choose to sit.'," 'Built?in cable management.']""",Monoprice,https://target.scene7.com/is/image/Target/GUEST_cda8ef05-d6f5-4891-af00-3b07fc824ffd,5,66.73,,,,,,,,,,,,,,,,,,,,,,,,
919,1,2,"MegaMounts Full Motion, Tilt and Swivel Single Stud Wall Mount for 26-55 Inch  LCD, LED, and Plasma Screens","MegaMounts Full Motion, Tilt and Swivel Single Stud Wall Mount for 26-55 Inch  LCD, LED, and Plasma Screens",MegaMounts,MegaMounts,"['Material: Heavy Gauge Aluminum', 'Swivel:180D; Tilt: +0 to -12D', 'Max Weight Capacity: 77lbs', 'Distance to Wall: 3.54in to 17.5in']",MegaMounts,https://target.scene7.com/is/image/Target/GUEST_19b16bd8-5729-4cec-8614-a93524713d47,0,49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,1,2,"Monoprice Low Profile Fixed TV Wall Mount Bracket - For LED TVs 43in to 90in, Max Weight 154 lbs, VESA Patterns Up to 800x400","Monoprice Low Profile Fixed TV Wall Mount Bracket - For LED TVs 43in to 90in, Max Weight 154 lbs, VESA Patterns Up to 800x400",Monoprice,Monoprice,"['Slim, Low Profile Design: This Monoprice EZ Series wall mount bracket features a slim, low profile design that places your TV a mere 1.1 from the wall. The open architecture improves ventilation and provides easier access to the cable connections.'"," 'Designed For Flat and Curved Displays: This mount is designed for 43"" ~ 90"" flat and curved displays.'", 'Heavy Duty Steel Construction: This Monoprice wall mount bracket is constructed from high quality, cold rolled steel, which makes it capable of supporting displays weighing up to 154 pounds. It can be easily mounted to brick, concrete, or wood stud walls.', 'Convenient Set of Essential Mounting Accessories: This Monoprice SlimSelect Series wall mount includes the following practical accessories and tools to make installation easier. Level. Cut out template. High Speed HDMI Cable. Hook and loop cable ties.'," 'Supports TVs weighing up to 154 pounds.']""",Monoprice,https://target.scene7.com/is/image/Target/GUEST_7f40f96a-f422-4090-aefc-a58e02e58311,5,33.28,,,,,,,,,,,,,,,,,,,
